mapping_id,legacy_table,legacy_domain,source_presence,legacy_decision,replacement_disposition,target_schema_status,candidate_targets,watermark_strategy,fk_strategy,safety_rule,field_mapping_count,legacy_implementation,legacy_verification,source_evidence,migration_execution_status,notes,source_sha,source_key,import_key,transform_version,pii_ref,reject_ref,quarantine_ref,full_run_ref,incremental_run_ref,reconcile_ref,rollback_ref,run_receipt_ref,contract_status,execution_status,reconcile_status,rollback_status,receipt_status
LEGACY-T14-242,questionnaire_submissions,questionnaire,HEAD_PHYSICAL,MIGRATE,BACKEND_REQUIRED,PENDING_TARGET_SCHEMA,planned:survey_submissions,UPDATED_AT_PLUS_KEY,rewrite through migration_import_ledger; quarantine every unresolved reference,"result tokens, push URLs, secrets, retries, locks, and external effects are never migrated or replayed",14,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-242,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-243,questionnaires,questionnaire,HEAD_PHYSICAL,MIGRATE,BACKEND_REQUIRED,PENDING_TARGET_SCHEMA,planned:surveys,UPDATED_AT_PLUS_KEY,rewrite through migration_import_ledger; quarantine every unresolved reference,"result tokens, push URLs, secrets, retries, locks, and external effects are never migrated or replayed",24,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-243,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-244,queue_fairness_cursor,platform_foundation,HEAD_PHYSICAL,REBUILD,BACKEND_REQUIRED,NO_TARGET,UNMAPPED,FULL_ONLY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",4,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-244,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-245,queue_history_classification,platform_foundation,HEAD_PHYSICAL,RESET_RUNTIME,BACKEND_REQUIRED,NO_TARGET,UNMAPPED,FULL_ONLY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",9,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-245,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-246,queue_lane_canary_job_authorization,platform_foundation,HEAD_PHYSICAL,RESET_RUNTIME,BACKEND_REQUIRED,NO_TARGET,UNMAPPED,CREATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",6,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-246,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-247,queue_lane_policy,platform_foundation,HEAD_PHYSICAL,RESET_RUNTIME,BACKEND_REQUIRED,NO_TARGET,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",9,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-247,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-248,queue_lane_rollout_audit,platform_foundation,HEAD_PHYSICAL,RESET_RUNTIME,BACKEND_REQUIRED,NO_TARGET,UNMAPPED,CREATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",12,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-248,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-249,queue_policy_snapshot,platform_foundation,HEAD_PHYSICAL,REBUILD,BACKEND_REQUIRED,NO_TARGET,UNMAPPED,CREATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",5,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-249,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-250,queue_rate_scope_cooldown,platform_foundation,HEAD_PHYSICAL,RESET_RUNTIME,BACKEND_REQUIRED,NO_TARGET,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",9,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-250,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-251,queue_runtime_canary_config_audit,platform_foundation,HEAD_PHYSICAL,RESET_RUNTIME,BACKEND_REQUIRED,NO_TARGET,UNMAPPED,CREATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",10,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-251,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-252,queue_runtime_control,platform_foundation,HEAD_PHYSICAL,RESET_RUNTIME,BACKEND_REQUIRED,NO_TARGET,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",10,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-252,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-253,queue_runtime_lease_recovery_event,platform_foundation,HEAD_PHYSICAL,RESET_RUNTIME,BACKEND_REQUIRED,NO_TARGET,UNMAPPED,FULL_ONLY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",7,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-253,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-254,queue_runtime_scope_transition_audit,platform_foundation,HEAD_PHYSICAL,RESET_RUNTIME,BACKEND_REQUIRED,NO_TARGET,UNMAPPED,CREATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",11,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-254,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-255,queue_runtime_soak_run,platform_foundation,HEAD_PHYSICAL,RESET_RUNTIME,BACKEND_REQUIRED,NO_TARGET,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",19,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-255,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-256,queue_runtime_soak_snapshot,platform_foundation,HEAD_PHYSICAL,REBUILD,BACKEND_REQUIRED,NO_TARGET,UNMAPPED,FULL_ONLY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",8,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-256,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-257,queue_runtime_validation_evidence,platform_foundation,HEAD_PHYSICAL,RESET_RUNTIME,BACKEND_REQUIRED,NO_TARGET,UNMAPPED,CREATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",12,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-257,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-258,queue_terminal_acknowledgement,platform_foundation,HEAD_PHYSICAL,RESET_RUNTIME,BACKEND_REQUIRED,NO_TARGET,UNMAPPED,CREATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",19,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-258,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-259,queue_worker_heartbeat,platform_foundation,HEAD_PHYSICAL,REBUILD,BACKEND_REQUIRED,NO_TARGET,UNMAPPED,FULL_ONLY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",12,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-259,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-260,radar_click_events,radar,HEAD_PHYSICAL,MIGRATE,BACKEND_REQUIRED,PENDING_TARGET_SCHEMA,planned:customer_events|planned:pending_events,CREATED_AT_PLUS_KEY,no active target foreign key is created,"never infer identity from tracking data; do not copy IP, user-agent, referer, query parameters, raw payload, or unscoped identifiers",22,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-260,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-261,radar_links,radar,HEAD_PHYSICAL,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",23,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-261,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-262,radar_pdf_preview_assets,radar,HEAD_PHYSICAL,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",21,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-262,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-263,routing_rule_config,legacy_routing,ABSENT_AT_HEAD,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,UNMAPPED,PENDING_SOURCE_SCHEMA,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",0,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-263,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-264,schema_migrations,legacy_schema_audit,ABSENT_AT_HEAD,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,UNMAPPED,PENDING_SOURCE_SCHEMA,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",0,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-264,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-265,schema_release_compatibility,platform_foundation,HEAD_PHYSICAL,ARCHIVE_ONLY,RETIREMENT_APPROVED,NO_TARGET,UNMAPPED,FULL_ONLY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",9,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-265,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-266,segment_member_snapshots,campaign,HEAD_PHYSICAL,REBUILD,BACKEND_REQUIRED,NO_TARGET,UNMAPPED,FULL_ONLY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",5,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-266,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-267,segments,campaign,HEAD_PHYSICAL,MIGRATE,BACKEND_REQUIRED,PENDING_TARGET_SCHEMA,planned:segments,UPDATED_AT_PLUS_KEY,rewrite through migration_import_ledger; quarantine every unresolved reference,"import definitions disabled; do not import schedules, subscriptions, snapshots, runs, watermarks, leases, or outbound state",20,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-267,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-268,service_period_entitlements,service_period,HEAD_PHYSICAL,ARCHIVE_ONLY,RETIREMENT_APPROVED,NO_TARGET,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",16,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-268,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-269,service_period_events,service_period,HEAD_PHYSICAL,ARCHIVE_ONLY,RETIREMENT_APPROVED,NO_TARGET,UNMAPPED,CREATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",17,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-269,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-270,service_period_huangyoucan_usage_snapshot,service_period,HEAD_PHYSICAL,ARCHIVE_ONLY,RETIREMENT_APPROVED,NO_TARGET,UNMAPPED,FULL_ONLY,no active target foreign key is created,"never replay payment, refund, entitlement, sync, callback, external push, or provider work",11,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-270,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-271,service_period_huangyoucan_usage_sync_runs,service_period,HEAD_PHYSICAL,ARCHIVE_ONLY,RETIREMENT_APPROVED,NO_TARGET,UNMAPPED,FULL_ONLY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",8,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-271,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-272,service_period_member_collaborators,service_period,HEAD_PHYSICAL,ARCHIVE_ONLY,RETIREMENT_APPROVED,NO_TARGET,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",13,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-272,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-273,service_period_member_shares,service_period,HEAD_PHYSICAL,ARCHIVE_ONLY,RETIREMENT_APPROVED,NO_TARGET,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",11,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-273,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-274,service_period_member_views,service_period,HEAD_PHYSICAL,ARCHIVE_ONLY,RETIREMENT_APPROVED,NO_TARGET,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",13,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-274,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-275,service_period_products,service_period,HEAD_PHYSICAL,ARCHIVE_ONLY,RETIREMENT_APPROVED,NO_TARGET,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",11,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-275,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-276,sidebar_customer_profile_fields,customer_read_model,HEAD_PHYSICAL,MIGRATE,BACKEND_REQUIRED,PENDING_TARGET_SCHEMA,planned:customers,UPDATED_AT_PLUS_KEY,rewrite through migration_import_ledger; quarantine every unresolved reference,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",8,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-276,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
