mapping_id,legacy_path,manifest_methods,manifest_path,audience,auth_scheme,requires_auth,csrf,access_scope,capability_owner,candidate_v2_method,candidate_v2_path,candidate_v2_operation_id,target_mapping_id,legacy_disposition,signoff,discrepancy_flags,legacy_external_effects,protocol_status,source_evidence,external_effect_status,notes,caller,provider,direction,signature,encryption,oauth,request_contract,response_contract,error_contract,ack_contract,sla_contract,replay_contract,capability_ref,effect_ref,contract_status,adapter_status,fixture_status,sandbox_status,production_route_status
LEGACY-API-0659,/api/h5/radar-contents/{code}/pdf,GET,/api/h5/radar-contents/{code}/pdf,public_h5,public,false,false,single_resource,radar_links,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,none,INVENTORIED,aicrm_next/extensions/radar/radar_links/api.py:790-797,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0660,/api/h5/radar-contents/{code}/pdf/pages/{page_no},GET,/api/h5/radar-contents/{code}/pdf/pages/{page_no},public_h5,public,false,false,single_resource,radar_links,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,none,INVENTORIED,aicrm_next/extensions/radar/radar_links/api.py:772-787,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0661,/api/h5/radar/oauth/callback,GET,/api/h5/radar/oauth/callback,callback,provider_oauth_state,true,false,single_resource,radar_links,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,MANIFEST_EXTERNAL_EFFECTS_STAGING_DISABLED,staging_disabled,INVENTORIED,aicrm_next/extensions/radar/radar_links/api.py:881-901,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0662,/api/h5/radar/oauth/start,GET,/api/h5/radar/oauth/start,public_h5,public,false,false,single_resource,radar_links,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,MANIFEST_EXTERNAL_EFFECTS_STAGING_DISABLED,staging_disabled,INVENTORIED,aicrm_next/extensions/radar/radar_links/api.py:547-559,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0663,/api/h5/service-period-products/{link_slug},GET,/api/h5/service-period-products/{link_slug},public_h5,public,false,false,single_resource,service_period,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,none,INVENTORIED,aicrm_next/extensions/commerce/service_period/api.py:922-939,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0664,/api/h5/service-period-products/{link_slug}/wechat-pay/jsapi/orders,POST,/api/h5/service-period-products/{link_slug}/wechat-pay/jsapi/orders,public_h5,payment_identity_session,true,false,self,service_period,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,MANIFEST_EXTERNAL_EFFECTS_REAL_REQUIRES_APPROVAL,real_requires_approval,INVENTORIED,aicrm_next/extensions/commerce/service_period/api.py:942-968,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0665,/api/h5/wechat-pay/jsapi/orders,POST,/api/h5/wechat-pay/jsapi/orders,public_h5,payment_identity_session,true,false,self,public_product,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,MANIFEST_EXTERNAL_EFFECTS_REAL_REQUIRES_APPROVAL,real_requires_approval,INVENTORIED,aicrm_next/extensions/commerce/public_product/api.py:156-165,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0666,/api/h5/wechat-pay/notify,POST,/api/h5/wechat-pay/notify,callback,provider_signature,true,false,single_resource,public_product,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,none,INVENTORIED,aicrm_next/extensions/commerce/public_product/api.py:204-207,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0667,/api/h5/wechat-pay/oauth/callback,GET,/api/h5/wechat-pay/oauth/callback,callback,provider_oauth_state,true,false,single_resource,public_product,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,MANIFEST_EXTERNAL_EFFECTS_STAGING_DISABLED,staging_disabled,INVENTORIED,aicrm_next/extensions/commerce/public_product/api.py:142-144,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0668,/api/h5/wechat-pay/oauth/start,GET,/api/h5/wechat-pay/oauth/start,public_h5,public,false,false,single_resource,public_product,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,MANIFEST_EXTERNAL_EFFECTS_STAGING_DISABLED,staging_disabled,INVENTORIED,aicrm_next/extensions/commerce/public_product/api.py:137-139,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0669,/api/h5/wechat-pay/orders/{out_trade_no},GET,/api/h5/wechat-pay/orders/{out_trade_no},public_h5,payment_identity_session,true,false,self,public_product,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,MANIFEST_EXTERNAL_EFFECTS_REAL_REQUIRES_APPROVAL,real_requires_approval,INVENTORIED,aicrm_next/extensions/commerce/public_product/api.py:168-170,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0670,/api/h5/wechat-pay/products/{path:path},GET,/api/h5/wechat-pay/products/{path:path},public_h5,public,false,false,single_resource,public_product,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,none,INVENTORIED,aicrm_next/extensions/commerce/public_product/api.py:147-153,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0671,/api/h5/wechat-pay/refund/notify,POST,/api/h5/wechat-pay/refund/notify,callback,provider_signature,true,false,single_resource,commerce,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,none,INVENTORIED,aicrm_next/extensions/commerce/commerce/api.py:391-399,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0672,/api/h5/wechat-pay/{path:path},DELETE|GET|PATCH|POST|PUT,/api/h5/wechat-pay/{path:path},public_h5,public,false,false,single_resource,commerce,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,SOURCE_METHOD_BUNDLE_DIFFERS|SOURCE_ONLY_HEAD,none,INVENTORIED,aicrm_next/extensions/commerce/commerce/api.py:1246-1255,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0673,/api/h5/wechat-pay/{path:path},OPTIONS,/api/h5/wechat-pay/{path:path},public_h5,public,false,false,single_resource,commerce,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,none,INVENTORIED,aicrm_next/extensions/commerce/commerce/api.py:1236-1243,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0674,/api/h5/wechat/oauth/callback,GET,/api/h5/wechat/oauth/callback,callback,provider_oauth_state,true,false,single_resource,questionnaire,GET,/api/h5/surveys/oauth/callback,callbackSurveyH5OAuth,UNMAPPED,MIGRATE,APPROVED,MANIFEST_EXTERNAL_EFFECTS_STAGING_DISABLED,staging_disabled,INVENTORIED,aicrm_next/extensions/forms/questionnaire/api.py:1136-1210,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0675,/api/h5/wechat/oauth/callback,OPTIONS,/api/h5/wechat/oauth/callback,callback,provider_oauth_state,true,false,single_resource,questionnaire,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,MANIFEST_EXTERNAL_EFFECTS_STAGING_DISABLED,staging_disabled,INVENTORIED,aicrm_next/extensions/forms/questionnaire/api.py:1213-1215,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0676,/api/h5/wechat/oauth/start,GET,/api/h5/wechat/oauth/start,public_h5,public,false,false,single_resource,questionnaire,GET,/api/h5/surveys/oauth/start,startSurveyH5OAuth,UNMAPPED,MIGRATE,APPROVED,MANIFEST_EXTERNAL_EFFECTS_STAGING_DISABLED,staging_disabled,INVENTORIED,aicrm_next/extensions/forms/questionnaire/api.py:1078-1128,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0677,/api/h5/wechat/oauth/start,OPTIONS,/api/h5/wechat/oauth/start,public_h5,public,false,false,single_resource,questionnaire,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,MANIFEST_EXTERNAL_EFFECTS_STAGING_DISABLED,staging_disabled,INVENTORIED,aicrm_next/extensions/forms/questionnaire/api.py:1131-1133,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0678,/api/h5/wechat/oauth/unknown,GET,/api/h5/wechat/oauth/unknown,public_h5,public,false,false,single_resource,auth_wecom,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,UNMAPPED,NOT_MIGRATED,APPROVED,MANIFEST_EXTERNAL_EFFECTS_STAGING_DISABLED|S03-D07_MANIFEST_STAGING_DISABLED_VS_GATED_SOURCE_PATH,staging_disabled,INVENTORIED,aicrm_next/channels/auth_wecom/api.py:162-164,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0679,/api/h5/wechat/oauth/unknown,OPTIONS,/api/h5/wechat/oauth/unknown,public_h5,public,false,false,single_resource,auth_wecom,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,MANIFEST_EXTERNAL_EFFECTS_STAGING_DISABLED|S03-D07_MANIFEST_STAGING_DISABLED_VS_GATED_SOURCE_PATH,staging_disabled,INVENTORIED,aicrm_next/channels/auth_wecom/api.py:157-159,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0680,/api/identity/resolve,GET,/api/identity/resolve,external_integration,api_client_jwt,true,false,service,identity_contact,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,none,INVENTORIED,aicrm_next/crm/identity_contact/api.py:47-69,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0682,/api/messages/archive,GET,/api/messages/archive,external_integration,human_session,true,false,global,message_archive,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,none,INVENTORIED,aicrm_next/extensions/archive/message_archive/api.py:222-224,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0683,/api/messages/archive/sync,GET|POST,/api/messages/archive/sync,external_integration,human_session,true,true,global,message_archive,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,UNMAPPED,NOT_MIGRATED,APPROVED,SOURCE_METHOD_BUNDLE_DIFFERS|SOURCE_ONLY_OPTIONS,none,INVENTORIED,aicrm_next/extensions/archive/message_archive/api.py:217-219,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0684,/api/messages/broadcast,GET|POST,/api/messages/broadcast,external_integration,human_session,true,true,global,message_archive,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,UNMAPPED,NOT_MIGRATED,APPROVED,SOURCE_METHOD_BUNDLE_DIFFERS|SOURCE_ONLY_OPTIONS,none,INVENTORIED,aicrm_next/extensions/archive/message_archive/api.py:212-214,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0685,/api/messages/search,GET,/api/messages/search,external_integration,human_session,true,false,global,message_archive,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,none,INVENTORIED,aicrm_next/extensions/archive/message_archive/api.py:189-204,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0686,/api/messages/send,GET|POST,/api/messages/send,external_integration,human_session,true,true,global,message_archive,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,UNMAPPED,NOT_MIGRATED,APPROVED,SOURCE_METHOD_BUNDLE_DIFFERS|SOURCE_ONLY_OPTIONS,none,INVENTORIED,aicrm_next/extensions/archive/message_archive/api.py:207-209,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0687,/api/messages/{external_userid},GET,/api/messages/{external_userid},external_integration,human_session,true,false,global,message_archive,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,none,INVENTORIED,aicrm_next/extensions/archive/message_archive/api.py:237-250,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0688,/api/messages/{external_userid}/archive,GET,/api/messages/{external_userid}/archive,external_integration,human_session,true,false,global,message_archive,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,none,INVENTORIED,aicrm_next/extensions/archive/message_archive/api.py:227-229,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0689,/api/messages/{external_userid}/history,GET,/api/messages/{external_userid}/history,external_integration,human_session,true,false,global,message_archive,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,none,INVENTORIED,aicrm_next/extensions/archive/message_archive/api.py:232-234,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0690,/api/messages/{external_userid}/recent,GET,/api/messages/{external_userid}/recent,external_integration,human_session,true,false,global,customer_read_model,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,S02-D06_FIXTURE_OR_DEGRADED_EMPTY_RESULT_BOUNDARY,none,INVENTORIED,aicrm_next/crm/customer_read_model/api.py:546-555,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
