mapping_id,partition,legacy_path,legacy_route_name,manifest_methods,manifest_method_bundle,manifest_path,audience,layer,auth_scheme,requires_auth,csrf,access_scope,capability_owner,legacy_external_effects,candidate_v2_method,candidate_v2_path,candidate_v2_operation_id,target_mapping_id,legacy_disposition,signoff,discrepancy_flags,route_disposition,classification_status,source_evidence,classification,classification_reason,domain_owner_or_reassignment,candidate_v2_api_or_semantics,direct_v2_reference_count,feature_matrix_ids,classification_source_evidence,classification_evidence_refs,classification_notes
LEGACY-API-0603,S04,/api/checkout/alipay,checkout_alipay_options,OPTIONS,OPTIONS,/api/checkout/alipay,public_h5,api,public,false,false,single_resource,commerce,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,EXTERNAL_PROTOCOL,INVENTORIED,aicrm_next/extensions/commerce/commerce/api.py:581-584,EXTERNAL_PROTOCOL,preserved_inventoried_baseline,external_protocol/commerce,EXTERNAL_PROTOCOL:commerce(protocol_contract_required),0,NONE,aicrm_next/extensions/commerce/commerce/api.py:581-584,legacy-route-disposition-ledger.csv:604;aicrm_next/extensions/commerce/commerce/api.py:581-584;legacy-routes-6cb989c.json:route_index=602,协议边界；transport/acceptance 不等于 Provider/payment/refund/delivery 成功.
LEGACY-API-0604,S04,/api/checkout/alipay,checkout_alipay,POST,POST,/api/checkout/alipay,public_h5,api,public,false,false,single_resource,commerce,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,EXTERNAL_PROTOCOL,INVENTORIED,aicrm_next/extensions/commerce/commerce/api.py:566-572,EXTERNAL_PROTOCOL,preserved_inventoried_baseline,external_protocol/commerce,EXTERNAL_PROTOCOL:commerce(protocol_contract_required),0,NONE,aicrm_next/extensions/commerce/commerce/api.py:566-572,legacy-route-disposition-ledger.csv:605;aicrm_next/extensions/commerce/commerce/api.py:566-572;legacy-routes-6cb989c.json:route_index=603,协议边界；transport/acceptance 不等于 Provider/payment/refund/delivery 成功.
LEGACY-API-0605,S04,/api/checkout/wechat,checkout_wechat_options,OPTIONS,OPTIONS,/api/checkout/wechat,public_h5,api,public,false,false,single_resource,commerce,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,EXTERNAL_PROTOCOL,INVENTORIED,aicrm_next/extensions/commerce/commerce/api.py:575-578,EXTERNAL_PROTOCOL,preserved_inventoried_baseline,external_protocol/commerce,EXTERNAL_PROTOCOL:commerce(protocol_contract_required),0,NONE,aicrm_next/extensions/commerce/commerce/api.py:575-578,legacy-route-disposition-ledger.csv:606;aicrm_next/extensions/commerce/commerce/api.py:575-578;legacy-routes-6cb989c.json:route_index=604,协议边界；transport/acceptance 不等于 Provider/payment/refund/delivery 成功.
LEGACY-API-0606,S04,/api/checkout/wechat,checkout_wechat,POST,POST,/api/checkout/wechat,public_h5,api,public,false,false,single_resource,commerce,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,EXTERNAL_PROTOCOL,INVENTORIED,aicrm_next/extensions/commerce/commerce/api.py:557-563,EXTERNAL_PROTOCOL,preserved_inventoried_baseline,external_protocol/commerce,EXTERNAL_PROTOCOL:commerce(protocol_contract_required),0,NONE,aicrm_next/extensions/commerce/commerce/api.py:557-563,legacy-route-disposition-ledger.csv:607;aicrm_next/extensions/commerce/commerce/api.py:557-563;legacy-routes-6cb989c.json:route_index=605,协议边界；transport/acceptance 不等于 Provider/payment/refund/delivery 成功.
LEGACY-API-0607,S04,/api/checkout/{path:path},checkout_unknown,DELETE|GET|PATCH|POST|PUT,DELETE|GET|PATCH|POST|PUT,/api/checkout/{path:path},public_h5,api,public,false,false,single_resource,commerce,none,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,UNMAPPED,NOT_MIGRATED,APPROVED,SOURCE_METHOD_BUNDLE_DIFFERS|SOURCE_ONLY_HEAD|SOURCE_ONLY_OPTIONS,EXTERNAL_PROTOCOL,INVENTORIED,aicrm_next/extensions/commerce/commerce/api.py:587-596,EXTERNAL_PROTOCOL,preserved_inventoried_baseline,external_protocol/commerce,EXTERNAL_PROTOCOL:commerce(protocol_contract_required),0,NONE,aicrm_next/extensions/commerce/commerce/api.py:587-596,legacy-route-disposition-ledger.csv:608;aicrm_next/extensions/commerce/commerce/api.py:587-596;legacy-routes-6cb989c.json:route_index=606,协议边界；transport/acceptance 不等于 Provider/payment/refund/delivery 成功.
LEGACY-API-0608,S04,/api/customer-automation/activation-webhook,activation_webhook,POST,POST,/api/customer-automation/activation-webhook,callback,webhook,webhook_hmac,true,false,single_resource,automation_engine,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,EXTERNAL_PROTOCOL,INVENTORIED,aicrm_next/automation/automation_engine/api.py:238-240,EXTERNAL_PROTOCOL,preserved_inventoried_baseline,external_protocol/automation_engine,EXTERNAL_PROTOCOL:automation_engine(protocol_contract_required),0,NONE,aicrm_next/automation/automation_engine/api.py:238-240,legacy-route-disposition-ledger.csv:609;aicrm_next/automation/automation_engine/api.py:238-240;legacy-routes-6cb989c.json:route_index=607,协议边界；transport/acceptance 不等于 Provider/payment/refund/delivery 成功.
LEGACY-API-0609,S02,/api/customers,list_customers,GET,GET,/api/customers,external_integration,api,human_session,true,false,global,customer_read_model,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,S02-D05_LEGACY_OFFSET_NON_EQUIVALENCE|S02-D06_FIXTURE_OR_DEGRADED_EMPTY_RESULT_BOUNDARY,EXTERNAL_PROTOCOL,INVENTORIED,aicrm_next/crm/customer_read_model/api.py:450-475,EXTERNAL_PROTOCOL,preserved_inventoried_baseline,external_protocol/customer_read_model,listLegacyCustomers [GET /api/customers];listCustomers [GET /api/v1/customers],2,NONE,aicrm_next/crm/customer_read_model/api.py:450-475,legacy-route-disposition-ledger.csv:610;aicrm_next/crm/customer_read_model/api.py:450-475;legacy-routes-6cb989c.json:route_index=608;api/openapi.yaml:848;api/openapi.yaml:889,协议边界；transport/acceptance 不等于 Provider/payment/refund/delivery 成功.
LEGACY-API-0610,S04,/api/customers/automation/activation-webhook,api_customer_automation_activation_webhook_options,OPTIONS,OPTIONS,/api/customers/automation/activation-webhook,callback,webhook,webhook_hmac,true,false,single_resource,automation_engine,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,EXTERNAL_PROTOCOL,INVENTORIED,aicrm_next/automation/automation_engine/api.py:74-76,EXTERNAL_PROTOCOL,preserved_inventoried_baseline,external_protocol/automation_engine,EXTERNAL_PROTOCOL:automation_engine(protocol_contract_required),0,NONE,aicrm_next/automation/automation_engine/api.py:74-76,legacy-route-disposition-ledger.csv:611;aicrm_next/automation/automation_engine/api.py:74-76;legacy-routes-6cb989c.json:route_index=609,协议边界；transport/acceptance 不等于 Provider/payment/refund/delivery 成功.
LEGACY-API-0611,S04,/api/customers/automation/activation-webhook,api_customer_automation_activation_webhook,POST,POST,/api/customers/automation/activation-webhook,callback,webhook,webhook_hmac,true,false,single_resource,automation_engine,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,EXTERNAL_PROTOCOL,INVENTORIED,aicrm_next/automation/automation_engine/api.py:79-81,EXTERNAL_PROTOCOL,preserved_inventoried_baseline,external_protocol/automation_engine,EXTERNAL_PROTOCOL:automation_engine(protocol_contract_required),0,NONE,aicrm_next/automation/automation_engine/api.py:79-81,legacy-route-disposition-ledger.csv:612;aicrm_next/automation/automation_engine/api.py:79-81;legacy-routes-6cb989c.json:route_index=610,协议边界；transport/acceptance 不等于 Provider/payment/refund/delivery 成功.
LEGACY-API-0612,S04,/api/customers/automation/signup-conversion/batches,signup_conversion_batches,GET,GET,/api/customers/automation/signup-conversion/batches,external_integration,api,human_session,true,false,global,automation_engine,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,EXTERNAL_PROTOCOL,INVENTORIED,aicrm_next/automation/automation_engine/api.py:243-245,EXTERNAL_PROTOCOL,preserved_inventoried_baseline,external_protocol/automation_engine,EXTERNAL_PROTOCOL:automation_engine(protocol_contract_required),0,NONE,aicrm_next/automation/automation_engine/api.py:243-245,legacy-route-disposition-ledger.csv:613;aicrm_next/automation/automation_engine/api.py:243-245;legacy-routes-6cb989c.json:route_index=611,协议边界；transport/acceptance 不等于 Provider/payment/refund/delivery 成功.
LEGACY-API-0613,S04,/api/customers/automation/signup-conversion/batches/{batch_id},signup_conversion_batch,GET,GET,/api/customers/automation/signup-conversion/batches/{batch_id},external_integration,api,human_session,true,false,global,automation_engine,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,EXTERNAL_PROTOCOL,INVENTORIED,aicrm_next/automation/automation_engine/api.py:248-250,EXTERNAL_PROTOCOL,preserved_inventoried_baseline,external_protocol/automation_engine,EXTERNAL_PROTOCOL:automation_engine(protocol_contract_required),0,NONE,aicrm_next/automation/automation_engine/api.py:248-250,legacy-route-disposition-ledger.csv:614;aicrm_next/automation/automation_engine/api.py:248-250;legacy-routes-6cb989c.json:route_index=612,协议边界；transport/acceptance 不等于 Provider/payment/refund/delivery 成功.
LEGACY-API-0614,S04,/api/customers/automation/webhook-deliveries,customer_automation_webhook_deliveries,GET,GET,/api/customers/automation/webhook-deliveries,external_integration,webhook,human_session,true,false,global,automation_engine,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,EXTERNAL_PROTOCOL,INVENTORIED,aicrm_next/automation/automation_engine/api.py:253-259,EXTERNAL_PROTOCOL,preserved_inventoried_baseline,external_protocol/automation_engine,EXTERNAL_PROTOCOL:automation_engine(protocol_contract_required),0,NONE,aicrm_next/automation/automation_engine/api.py:253-259,legacy-route-disposition-ledger.csv:615;aicrm_next/automation/automation_engine/api.py:253-259;legacy-routes-6cb989c.json:route_index=613,协议边界；transport/acceptance 不等于 Provider/payment/refund/delivery 成功.
LEGACY-API-0615,S04,/api/customers/automation/webhook-deliveries/retry-due,api_customer_automation_webhook_delivery_retry_due_options,OPTIONS,OPTIONS,/api/customers/automation/webhook-deliveries/retry-due,external_integration,webhook,human_session,true,false,global,automation_engine,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,EXTERNAL_PROTOCOL,INVENTORIED,aicrm_next/automation/automation_engine/api.py:94-96,EXTERNAL_PROTOCOL,preserved_inventoried_baseline,external_protocol/automation_engine,EXTERNAL_PROTOCOL:automation_engine(protocol_contract_required),0,NONE,aicrm_next/automation/automation_engine/api.py:94-96,legacy-route-disposition-ledger.csv:616;aicrm_next/automation/automation_engine/api.py:94-96;legacy-routes-6cb989c.json:route_index=614,协议边界；transport/acceptance 不等于 Provider/payment/refund/delivery 成功.
LEGACY-API-0616,S04,/api/customers/automation/webhook-deliveries/retry-due,api_plan_customer_automation_webhook_delivery_retry_due,POST,POST,/api/customers/automation/webhook-deliveries/retry-due,external_integration,webhook,human_session,true,true,global,automation_engine,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,EXTERNAL_PROTOCOL,INVENTORIED,aicrm_next/automation/automation_engine/api.py:99-101,EXTERNAL_PROTOCOL,preserved_inventoried_baseline,external_protocol/automation_engine,EXTERNAL_PROTOCOL:automation_engine(protocol_contract_required),0,NONE,aicrm_next/automation/automation_engine/api.py:99-101,legacy-route-disposition-ledger.csv:617;aicrm_next/automation/automation_engine/api.py:99-101;legacy-routes-6cb989c.json:route_index=615,协议边界；transport/acceptance 不等于 Provider/payment/refund/delivery 成功.
LEGACY-API-0617,S04,/api/customers/automation/webhook-deliveries/{delivery_id:int}/retry,api_customer_automation_webhook_delivery_retry_options,OPTIONS,OPTIONS,/api/customers/automation/webhook-deliveries/{delivery_id:int}/retry,external_integration,webhook,human_session,true,false,global,automation_engine,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,EXTERNAL_PROTOCOL,INVENTORIED,aicrm_next/automation/automation_engine/api.py:84-86,EXTERNAL_PROTOCOL,preserved_inventoried_baseline,external_protocol/automation_engine,EXTERNAL_PROTOCOL:automation_engine(protocol_contract_required),0,NONE,aicrm_next/automation/automation_engine/api.py:84-86,legacy-route-disposition-ledger.csv:618;aicrm_next/automation/automation_engine/api.py:84-86;legacy-routes-6cb989c.json:route_index=616,协议边界；transport/acceptance 不等于 Provider/payment/refund/delivery 成功.
LEGACY-API-0618,S04,/api/customers/automation/webhook-deliveries/{delivery_id:int}/retry,api_plan_customer_automation_webhook_delivery_retry,POST,POST,/api/customers/automation/webhook-deliveries/{delivery_id:int}/retry,external_integration,webhook,human_session,true,true,global,automation_engine,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,EXTERNAL_PROTOCOL,INVENTORIED,aicrm_next/automation/automation_engine/api.py:89-91,EXTERNAL_PROTOCOL,preserved_inventoried_baseline,external_protocol/automation_engine,EXTERNAL_PROTOCOL:automation_engine(protocol_contract_required),0,NONE,aicrm_next/automation/automation_engine/api.py:89-91,legacy-route-disposition-ledger.csv:619;aicrm_next/automation/automation_engine/api.py:89-91;legacy-routes-6cb989c.json:route_index=617,协议边界；transport/acceptance 不等于 Provider/payment/refund/delivery 成功.
LEGACY-API-0619,S02,/api/customers/{external_userid},get_customer,GET,GET,/api/customers/{external_userid},external_integration,api,human_session,true,false,global,customer_read_model,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,S02-D06_FIXTURE_OR_DEGRADED_EMPTY_RESULT_BOUNDARY,EXTERNAL_PROTOCOL,INVENTORIED,aicrm_next/crm/customer_read_model/api.py:478-486,EXTERNAL_PROTOCOL,preserved_inventoried_baseline,external_protocol/customer_read_model,getLegacyCustomer [GET /api/customers/{external_userid}];getCustomer [GET /api/v1/customers/{customer_id}],2,LEGACY-S06-037,aicrm_next/crm/customer_read_model/api.py:478-486,legacy-route-disposition-ledger.csv:620;aicrm_next/crm/customer_read_model/api.py:478-486;legacy-routes-6cb989c.json:route_index=618;api/openapi.yaml:872;api/openapi.yaml:929;docs/feature-matrix.csv:104,协议边界；transport/acceptance 不等于 Provider/payment/refund/delivery 成功.
LEGACY-API-0620,S02,/api/customers/{external_userid}/timeline,get_customer_timeline,GET,GET,/api/customers/{external_userid}/timeline,external_integration,api,human_session,true,false,global,customer_read_model,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,S02-D05_LEGACY_OFFSET_NON_EQUIVALENCE|S02-D06_FIXTURE_OR_DEGRADED_EMPTY_RESULT_BOUNDARY,EXTERNAL_PROTOCOL,INVENTORIED,aicrm_next/crm/customer_read_model/api.py:500-520,EXTERNAL_PROTOCOL,preserved_inventoried_baseline,external_protocol/customer_read_model,listCustomerEvents [GET /api/v1/customers/{customer_id}/events],1,LEGACY-S06-037,aicrm_next/crm/customer_read_model/api.py:500-520,legacy-route-disposition-ledger.csv:621;aicrm_next/crm/customer_read_model/api.py:500-520;legacy-routes-6cb989c.json:route_index=619;api/openapi.yaml:1269;docs/feature-matrix.csv:104,协议边界；transport/acceptance 不等于 Provider/payment/refund/delivery 成功.
LEGACY-API-0621,S03,/api/external-effects/test-receiver,external_effect_test_receiver,POST,POST,/api/external-effects/test-receiver,callback,api,webhook_hmac,true,false,single_resource,platform_foundation,staging_disabled,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,MANIFEST_EXTERNAL_EFFECTS_STAGING_DISABLED|PUSH_OR_EFFECT_STATUS_NOT_DELIVERY_PROOF|S03-D04_SIMULATED_OR_TEST_RECEIPT_NOT_REAL_PROVIDER_DELIVERY|S03-D07_MANIFEST_STAGING_DISABLED_VS_GATED_SOURCE_PATH,EXTERNAL_PROTOCOL,INVENTORIED,aicrm_next/platform/platform_foundation/external_effects/api.py:418-424,EXTERNAL_PROTOCOL,preserved_inventoried_baseline,external_protocol/platform_foundation,EXTERNAL_PROTOCOL:platform_foundation(protocol_contract_required),0,NONE,aicrm_next/platform/platform_foundation/external_effects/api.py:418-424,legacy-route-disposition-ledger.csv:622;aicrm_next/platform/platform_foundation/external_effects/api.py:418-424;legacy-routes-6cb989c.json:route_index=620,协议边界；transport/acceptance 不等于 Provider/payment/refund/delivery 成功.
LEGACY-API-0622,S03,/api/external/ai-audience/e2e/run,api.external_ai_audience_e2e_run,POST,POST,/api/external/ai-audience/e2e/run,external_integration,integration,api_client_jwt,true,false,service,ai_audience_ops,staging_disabled,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,MANIFEST_EXTERNAL_EFFECTS_STAGING_DISABLED|S03-D04_SIMULATED_OR_TEST_RECEIPT_NOT_REAL_PROVIDER_DELIVERY|S03-D07_MANIFEST_STAGING_DISABLED_VS_GATED_SOURCE_PATH,EXTERNAL_PROTOCOL,INVENTORIED,aicrm_next/extensions/ai/ai_audience_ops/external_api.py:209-230,EXTERNAL_PROTOCOL,preserved_inventoried_baseline,external_protocol/ai_audience_ops,EXTERNAL_PROTOCOL:ai_audience_ops(protocol_contract_required),0,NONE,aicrm_next/extensions/ai/ai_audience_ops/external_api.py:209-230,legacy-route-disposition-ledger.csv:623;aicrm_next/extensions/ai/ai_audience_ops/external_api.py:209-230;legacy-routes-6cb989c.json:route_index=621,协议边界；transport/acceptance 不等于 Provider/payment/refund/delivery 成功.
LEGACY-API-0623,S03,/api/external/ai-audience/packages/{package_key}/archive,api.external_ai_audience_package_archive,POST,POST,/api/external/ai-audience/packages/{package_key}/archive,external_integration,integration,api_client_jwt,true,false,service,ai_audience_ops,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,EXTERNAL_PROTOCOL,INVENTORIED,aicrm_next/extensions/ai/ai_audience_ops/external_api.py:174-206,EXTERNAL_PROTOCOL,preserved_inventoried_baseline,external_protocol/ai_audience_ops,EXTERNAL_PROTOCOL:ai_audience_ops(protocol_contract_required),0,NONE,aicrm_next/extensions/ai/ai_audience_ops/external_api.py:174-206,legacy-route-disposition-ledger.csv:624;aicrm_next/extensions/ai/ai_audience_ops/external_api.py:174-206;legacy-routes-6cb989c.json:route_index=622,协议边界；transport/acceptance 不等于 Provider/payment/refund/delivery 成功.
LEGACY-API-0624,S03,/api/external/ai-audience/simple/apply,api.external_ai_audience_simple_apply,POST,POST,/api/external/ai-audience/simple/apply,external_integration,integration,api_client_jwt,true,false,service,ai_audience_ops,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,EXTERNAL_PROTOCOL,INVENTORIED,aicrm_next/extensions/ai/ai_audience_ops/external_api.py:248-282,EXTERNAL_PROTOCOL,preserved_inventoried_baseline,external_protocol/ai_audience_ops,EXTERNAL_PROTOCOL:ai_audience_ops(protocol_contract_required),0,NONE,aicrm_next/extensions/ai/ai_audience_ops/external_api.py:248-282,legacy-route-disposition-ledger.csv:625;aicrm_next/extensions/ai/ai_audience_ops/external_api.py:248-282;legacy-routes-6cb989c.json:route_index=623,协议边界；transport/acceptance 不等于 Provider/payment/refund/delivery 成功.
LEGACY-API-0625,S03,/api/external/ai-audience/simple/preview,api.external_ai_audience_simple_preview,POST,POST,/api/external/ai-audience/simple/preview,external_integration,integration,api_client_jwt,true,false,service,ai_audience_ops,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,EXTERNAL_PROTOCOL,INVENTORIED,aicrm_next/extensions/ai/ai_audience_ops/external_api.py:233-245,EXTERNAL_PROTOCOL,preserved_inventoried_baseline,external_protocol/ai_audience_ops,EXTERNAL_PROTOCOL:ai_audience_ops(protocol_contract_required),0,NONE,aicrm_next/extensions/ai/ai_audience_ops/external_api.py:233-245,legacy-route-disposition-ledger.csv:626;aicrm_next/extensions/ai/ai_audience_ops/external_api.py:233-245;legacy-routes-6cb989c.json:route_index=624,协议边界；transport/acceptance 不等于 Provider/payment/refund/delivery 成功.
LEGACY-API-0626,S03,/api/external/ai-audience/simple/{package_key}/activate,api.external_ai_audience_simple_activate,POST,POST,/api/external/ai-audience/simple/{package_key}/activate,external_integration,integration,api_client_jwt,true,false,service,ai_audience_ops,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,EXTERNAL_PROTOCOL,INVENTORIED,aicrm_next/extensions/ai/ai_audience_ops/external_api.py:285-323,EXTERNAL_PROTOCOL,preserved_inventoried_baseline,external_protocol/ai_audience_ops,EXTERNAL_PROTOCOL:ai_audience_ops(protocol_contract_required),0,NONE,aicrm_next/extensions/ai/ai_audience_ops/external_api.py:285-323,legacy-route-disposition-ledger.csv:627;aicrm_next/extensions/ai/ai_audience_ops/external_api.py:285-323;legacy-routes-6cb989c.json:route_index=625,协议边界；transport/acceptance 不等于 Provider/payment/refund/delivery 成功.
LEGACY-API-0627,S03,/api/external/ai-audience/simple/{package_key}/archive,api.external_ai_audience_simple_archive,POST,POST,/api/external/ai-audience/simple/{package_key}/archive,external_integration,integration,api_client_jwt,true,false,service,ai_audience_ops,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,EXTERNAL_PROTOCOL,INVENTORIED,aicrm_next/extensions/ai/ai_audience_ops/external_api.py:326-363,EXTERNAL_PROTOCOL,preserved_inventoried_baseline,external_protocol/ai_audience_ops,EXTERNAL_PROTOCOL:ai_audience_ops(protocol_contract_required),0,NONE,aicrm_next/extensions/ai/ai_audience_ops/external_api.py:326-363,legacy-route-disposition-ledger.csv:628;aicrm_next/extensions/ai/ai_audience_ops/external_api.py:326-363;legacy-routes-6cb989c.json:route_index=626,协议边界；transport/acceptance 不等于 Provider/payment/refund/delivery 成功.
LEGACY-API-0628,S03,/api/external/ai-audience/spec/apply,api.external_ai_audience_spec_apply,POST,POST,/api/external/ai-audience/spec/apply,external_integration,integration,api_client_jwt,true,false,service,ai_audience_ops,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,EXTERNAL_PROTOCOL,INVENTORIED,aicrm_next/extensions/ai/ai_audience_ops/external_api.py:88-122,EXTERNAL_PROTOCOL,preserved_inventoried_baseline,external_protocol/ai_audience_ops,EXTERNAL_PROTOCOL:ai_audience_ops(protocol_contract_required),0,NONE,aicrm_next/extensions/ai/ai_audience_ops/external_api.py:88-122,legacy-route-disposition-ledger.csv:629;aicrm_next/extensions/ai/ai_audience_ops/external_api.py:88-122;legacy-routes-6cb989c.json:route_index=627,协议边界；transport/acceptance 不等于 Provider/payment/refund/delivery 成功.
LEGACY-API-0629,S03,/api/external/ai-audience/spec/dry-run,api.external_ai_audience_spec_dry_run,POST,POST,/api/external/ai-audience/spec/dry-run,external_integration,integration,api_client_jwt,true,false,service,ai_audience_ops,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,EXTERNAL_PROTOCOL,INVENTORIED,aicrm_next/extensions/ai/ai_audience_ops/external_api.py:73-85,EXTERNAL_PROTOCOL,preserved_inventoried_baseline,external_protocol/ai_audience_ops,EXTERNAL_PROTOCOL:ai_audience_ops(protocol_contract_required),0,NONE,aicrm_next/extensions/ai/ai_audience_ops/external_api.py:73-85,legacy-route-disposition-ledger.csv:630;aicrm_next/extensions/ai/ai_audience_ops/external_api.py:73-85;legacy-routes-6cb989c.json:route_index=628,协议边界；transport/acceptance 不等于 Provider/payment/refund/delivery 成功.
LEGACY-API-0630,S03,/api/external/ai-audience/spec/publish,api.external_ai_audience_spec_publish,POST,POST,/api/external/ai-audience/spec/publish,external_integration,integration,api_client_jwt,true,false,service,ai_audience_ops,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,AUDIENCE_INTENT_NOT_PROVIDER_SEND,EXTERNAL_PROTOCOL,INVENTORIED,aicrm_next/extensions/ai/ai_audience_ops/external_api.py:125-171,EXTERNAL_PROTOCOL,preserved_inventoried_baseline,external_protocol/ai_audience_ops,EXTERNAL_PROTOCOL:ai_audience_ops(protocol_contract_required),0,NONE,aicrm_next/extensions/ai/ai_audience_ops/external_api.py:125-171,legacy-route-disposition-ledger.csv:631;aicrm_next/extensions/ai/ai_audience_ops/external_api.py:125-171;legacy-routes-6cb989c.json:route_index=629,协议边界；transport/acceptance 不等于 Provider/payment/refund/delivery 成功.
LEGACY-API-0631,S03,/api/external/ai-audience/templates/apply,api.external_ai_audience_template_apply,POST,POST,/api/external/ai-audience/templates/apply,external_integration,integration,api_client_jwt,true,false,service,ai_audience_ops,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,EXTERNAL_PROTOCOL,INVENTORIED,aicrm_next/extensions/ai/ai_audience_ops/external_api.py:51-70,EXTERNAL_PROTOCOL,preserved_inventoried_baseline,external_protocol/ai_audience_ops,EXTERNAL_PROTOCOL:ai_audience_ops(protocol_contract_required),0,NONE,aicrm_next/extensions/ai/ai_audience_ops/external_api.py:51-70,legacy-route-disposition-ledger.csv:632;aicrm_next/extensions/ai/ai_audience_ops/external_api.py:51-70;legacy-routes-6cb989c.json:route_index=630,协议边界；transport/acceptance 不等于 Provider/payment/refund/delivery 成功.
